Epoch 1, iter 36, Dice Sup Loss: 0.42707, Dice Unsup Loss: 0.93474, BCE Sup Loss: 0.58532, BCE UnSup Loss: 0.47297
Epoch 1, iter 37, Dice Sup Loss: 0.48192, Dice Unsup Loss: 0.90228, BCE Sup Loss: 0.63862, BCE UnSup Loss: 0.5809
Epoch 1, iter 38, Dice Sup Loss: 0.49584, Dice Unsup Loss: 0.98909, BCE Sup Loss: 0.63377, BCE UnSup Loss: 0.4091
Epoch 1, iter 39, Dice Sup Loss: 0.53363, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58362, BCE UnSup Loss: 0.43025
Epoch 1, iter 40, Dice Sup Loss: 0.50354, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.53911, BCE UnSup Loss: 0.42098
Epoch 1, iter 41, Dice Sup Loss: 0.51228, Dice Unsup Loss: 0.73623, BCE Sup Loss: 0.60969, BCE UnSup Loss: 0.38689
Epoch 1, iter 42, Dice Sup Loss: 0.49791, Dice Unsup Loss: 0.97037, BCE Sup Loss: 0.62385, BCE UnSup Loss: 0.44664
Epoch 1, iter 43, Dice Sup Loss: 0.4926, Dice Unsup Loss: 0.60503, BCE Sup Loss: 0.62248, BCE UnSup Loss: 0.54293
Epoch 1, iter 44, Dice Sup Loss: 0.46689, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58031, BCE UnSup Loss: 0.48663
Epoch 1, iter 45, Dice Sup Loss: 0.42021, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.54086, BCE UnSup Loss: 0.51707
Epoch 1, iter 46, Dice Sup Loss: 0.49702, Dice Unsup Loss: 0.87174, BCE Sup Loss: 0.62805, BCE UnSup Loss: 0.5561
Epoch 1, iter 47, Dice Sup Loss: 0.38377, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.61754, BCE UnSup Loss: 0.55844
Epoch 1, iter 48, Dice Sup Loss: 0.48443, Dice Unsup Loss: 0.87327, BCE Sup Loss: 0.64333, BCE UnSup Loss: 0.62713
Epoch 1, iter 49, Dice Sup Loss: 0.485, Dice Unsup Loss: 0.81065, BCE Sup Loss: 0.58017, BCE UnSup Loss: 0.56761
Epoch 1, iter 50, Dice Sup Loss: 0.45367, Dice Unsup Loss: 0.98496, BCE Sup Loss: 0.58537, BCE UnSup Loss: 0.55546
Epoch 1, iter 51, Dice Sup Loss: 0.33192, Dice Unsup Loss: 0.90802, BCE Sup Loss: 0.49856, BCE UnSup Loss: 0.8309
Epoch 1, iter 52, Dice Sup Loss: 0.4734, Dice Unsup Loss: 0.90248, BCE Sup Loss: 0.63582, BCE UnSup Loss: 0.58993
Epoch 1, iter 53, Dice Sup Loss: 0.43882, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58384, BCE UnSup Loss: 0.50023
Epoch 1, iter 54, Dice Sup Loss: 0.49463, Dice Unsup Loss: 0.795, BCE Sup Loss: 0.61845, BCE UnSup Loss: 0.44594
Epoch 1, iter 55, Dice Sup Loss: 0.41432, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.57583, BCE UnSup Loss: 0.48074
Epoch 1, iter 56, Dice Sup Loss: 0.54582, Dice Unsup Loss: 0.78932, BCE Sup Loss: 0.57865, BCE UnSup Loss: 0.49579
Epoch 1, iter 57, Dice Sup Loss: 0.44893, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.60414, BCE UnSup Loss: 0.45102
Epoch 1, iter 58, Dice Sup Loss: 0.46756, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.57363, BCE UnSup Loss: 0.45454
Epoch 1, iter 59, Dice Sup Loss: 0.42776, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.51626, BCE UnSup Loss: 0.46626
Epoch 1, iter 60, Dice Sup Loss: 0.41201, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.73838, BCE UnSup Loss: 0.46923
Epoch 1, iter 61, Dice Sup Loss: 0.43245, Dice Unsup Loss: 0.71596, BCE Sup Loss: 0.67134, BCE UnSup Loss: 0.46668
Epoch 1, iter 62, Dice Sup Loss: 0.45552, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.57886, BCE UnSup Loss: 0.57008
Epoch 1, iter 63, Dice Sup Loss: 0.38828, Dice Unsup Loss: 0.92104, BCE Sup Loss: 0.60653, BCE UnSup Loss: 0.70132
